Id,Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
9027,34195fad-ced7-4d22-a434-7a2b7304a94a,581162,API,Google,No,No,1,5.0,1356,1.25,Email Opened,India,International Business,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
5928,f6cd6192-a286-4d90-a30c-b8f1074c4c75,604390,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Select,,,,,No,No,Modified
3370,2d4a4b46-1511-420d-8bbd-82f077f1653b,627833,Landing Page Submission,Direct Traffic,No,No,1,4.0,1495,4.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Email Opened
1648,975cf98a-9688-4165-b22b-dff911e160bf,643233,API,Olark Chat,No,No,1,4.0,263,1.33,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
4438,6077a5b9-0f1c-4730-8626-a4a6af79eac0,617100,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Select,,,,,No,No,SMS Sent
3595,d871c13b-66e9-4dfb-bae4-b2bb276b9d02,626045,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Select,,,,,No,No,Modified
7618,d54e31ee-ea88-49f7-bf1c-662a5cba983e,591360,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Opened
3901,90372962-03f5-42b8-b8ec-9b4bbd64310f,622630,API,Referral Sites,No,No,0,3.0,536,3.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,,,,,No,No,SMS Sent
2653,84198fb6-a579-4f25-80c9-3ad6cf3b13dc,634056,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,Email Opened
297,74a3ad16-d561-401c-a0f2-53867b481bf6,657267,Landing Page Submission,Organic Search,No,No,0,4.0,12,4.0,Page Visited on Website,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified
1988,915a5881-6089-444b-8d69-6625c410c746,640398,API,Google,Yes,No,0,3.0,1302,3.0,Email Bounced,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,03.Low,02.Medium,12.0,15.0,No,No,Modified
3733,0dfc7eb5-0615-44b5-8520-c4b3a9601fb0,624357,Landing Page Submission,Google,Yes,No,0,3.0,383,3.0,Unsubscribed,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,No,Unsubscribed
2448,4ed7879b-93fa-4deb-a699-4314ec9e195f,636186,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
2348,1db05661-890e-4a0b-8a32-f6818635f3b9,637107,API,Google,No,No,0,3.0,441,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
4330,6cbef003-9aa1-4b52-9526-5ce3b00f8a0c,618310,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Marketing Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
980,5173d78a-c78c-4aaa-91ee-4e2181337746,649733,Landing Page Submission,Direct Traffic,No,No,0,3.0,277,3.0,Email Opened,Belgium,Supply Chain Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,No,Email Opened
8661,4828ffa2-8a9d-406c-90ea-2791139632a0,583663,Landing Page Submission,Direct Traffic,No,No,0,4.0,301,2.0,Email Opened,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,03.Low,01.High,11.0,18.0,No,Yes,Modified
6545,322f2cd7-9532-454d-a88a-26dc2c9ec396,599576,Landing Page Submission,Direct Traffic,No,No,0,11.0,3,1.22,Page Visited on Website,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Other Cities,03.Low,02.Medium,10.0,16.0,No,Yes,Page Visited on Website
8156,d7853c8e-6d90-44ed-833d-bf80a254f8c2,587520,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,210,2.5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Mumbai,03.Low,01.High,10.0,18.0,No,Yes,Email Opened
6483,fd4d9620-5cb8-4d0f-89eb-f1b472fa7e4b,600153,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Email Opened
3226,fca023d6-d23e-43fa-9d91-2f1642744999,629243,Landing Page Submission,Google,No,No,0,2.0,183,2.0,Email Opened,India,"Banking, Investment And Insurance",Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities,,,,,No,No,Email Opened
2022,00e44407-79f1-470b-931d-ad2a8588aa1c,640108,API,Google,No,No,1,2.0,1349,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
3978,365a05ff-8b2e-4263-a76f-45132142b35c,621941,Landing Page Submission,Direct Traffic,No,No,1,2.0,367,2.0,SMS Sent,India,Operations Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,No,SMS Sent
4924,92968479-8d63-4b6b-8572-0b514ea6da32,612745,API,Google,No,No,1,2.0,30,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent
532,faae7fe3-00b2-4124-b47a-6c1b17e99f76,654908,API,Organic Search,No,No,0,3.0,232,3.0,Unreachable,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified
2148,2b1f3a8b-f8d8-41d7-9654-8747e8051285,639151,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified
956,891e04ef-6ac2-4d6e-a308-f1d2517daee5,650133,Landing Page Submission,Google,No,No,1,4.0,950,4.0,Email Opened,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened
513,b7034525-8965-40b1-ad65-0ffce6398624,655075,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15.0,16.0,No,No,Modified
512,c4e92992-0d84-4b45-aec4-50b0563a4ffc,655077,API,Google,No,No,0,2.0,1491,1.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
2327,6787188f-31cf-4d07-8716-f61918fca7ff,637220,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Modified
2565,2f560182-beb3-4225-86c9-d9314f8b0bf5,634875,Landing Page Submission,Google,No,No,1,3.0,48,3.0,Email Opened,India,IT Projects Management,Online Search,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
5195,97928454-d5cf-4fa1-bb31-c300e24cf8a0,610077,Landing Page Submission,Google,No,No,1,4.0,1298,4.0,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Mumbai,,,,,No,No,SMS Sent
4845,0b34ddb2-a206-4112-9765-68d414271ba3,613565,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
5365,8486e687-05fd-4ed4-9d39-6523f1595975,608699,Landing Page Submission,Direct Traffic,No,No,0,4.0,1678,2.0,SMS Sent,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Modified
4184,a16c91cf-f720-4f4b-9298-2f150603156d,619683,API,Olark Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Not Sure,No,No,Other Leads,Select,,,,,No,No,Email Link Clicked
5425,4dd2aaf1-987a-4292-bf83-6f6e80604794,608290,Landing Page Submission,Google,No,No,1,3.0,143,3.0,SMS Sent,India,Human Resource Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
7643,52c70786-1d0e-43f7-8aab-31764b8f205b,591151,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,229,1.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Not Sure,No,No,Select,Other Metro Cities,01.High,02.Medium,16.0,13.0,No,No,Email Bounced
6640,57fe8602-8a42-43d8-8bf9-2bfcd5ddd0fc,598876,Landing Page Submission,Direct Traffic,No,No,0,4.0,32,4.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened
5709,e0ec8f30-0787-440d-ab88-a39cce595bd3,606175,API,Google,No,No,0,3.0,514,3.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
8020,f87ef914-99a2-4c1a-89fc-e49585b320cc,588310,Landing Page Submission,Direct Traffic,No,No,0,2.0,742,2.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Mumbai,03.Low,02.Medium,11.0,15.0,No,Yes,Email Opened
255,0e03892b-a2de-4246-8f74-c1ce2796dc59,657731,Landing Page Submission,Direct Traffic,No,No,1,1.0,891,1.0,Converted to Lead,,Operations Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,15.0,19.0,No,Yes,Modified
7130,993b5dd5-17c3-42e6-ae28-4e3cc4ab3145,594775,Landing Page Submission,Direct Traffic,Yes,No,0,7.0,1139,2.33,Email Bounced,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,,No,No,Select,Mumbai,,,,,No,Yes,Email Bounced
1052,d399b62e-3799-4aa6-ab80-cd33a70f5323,648993,Landing Page Submission,Google,No,No,1,3.0,1451,3.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
8809,60573f0e-6c9e-4e42-b600-acec8e55884f,582665,API,Google,No,No,0,3.0,312,1.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Opened
5170,27798b48-b750-464e-b1bc-7474a7e0e388,610294,Landing Page Submission,Google,No,No,1,5.0,284,2.5,SMS Sent,India,Marketing Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent
8618,26291812-c39b-4cd3-9644-5560b8ad759c,583972,Landing Page Submission,Organic Search,No,No,0,7.0,69,7.0,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,14.0,15.0,No,Yes,Email Opened
3709,692ba0a7-a7f5-4619-9dce-3ab58ee1326b,624546,Landing Page Submission,Direct Traffic,No,No,0,3.0,59,3.0,Email Opened,India,Media and Advertising,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified
1535,4feef19d-6a2f-4499-a081-c5762145de04,644087,Landing Page Submission,Google,Yes,No,1,5.0,777,5.0,Page Visited on Website,India,Business Administration,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Page Visited on Website
7072,a918f86c-54b1-4d74-9dea-f05d88b307d8,595387,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened
3459,eb122b37-ed68-4cdf-b580-ca8a61ad2d0b,627214,Landing Page Submission,Direct Traffic,No,No,1,6.0,23,6.0,Page Visited on Website,United Arab Emirates,Marketing Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Page Visited on Website
6260,077155b1-586d-40c0-bf83-4884c16acc34,601801,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Modified
7838,2bfec415-24cd-4ce4-8b5e-e126d34f85a2,589663,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,321,2.0,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Worst,No,No,Select,Other Metro Cities,02.Medium,02.Medium,13.0,16.0,No,No,SMS Sent
2750,edc14a3d-fe3c-4a7b-80a3-f56eff0f63fa,633243,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
3256,753c6bac-6825-46c9-bfc2-ff4578b4b3e7,628791,Landing Page Submission,Direct Traffic,No,No,0,2.0,94,2.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
1367,e8ace2bb-6e5a-4803-bfce-aec37f252ea1,645545,Landing Page Submission,Direct Traffic,No,No,0,7.0,252,2.33,Email Opened,India,Operations Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Thane & Outskirts,01.High,01.High,16.0,17.0,No,Yes,Email Opened
6045,62ad7dae-58d5-43d6-9c24-455d1f0257a5,603436,Landing Page Submission,Google,No,No,0,8.0,96,2.67,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
3671,43326e0a-ab73-45ab-aaf0-b4599040c3bf,624995,Landing Page Submission,Google,No,No,0,3.0,1963,3.0,SMS Sent,India,Human Resource Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,SMS Sent
4464,c129417d-6b3a-4576-b84b-e344d30f6d95,616777,API,Google,No,No,0,3.0,187,1.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,SMS Sent
2966,5804f658-c4de-4e11-8028-02ba9d2e81fa,631392,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
9080,845bd2e0-8508-4056-af70-a99835db23c2,580745,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
5634,2f899cd4-3fcb-47e3-ba80-615a75f4355e,606750,API,Olark Chat,No,No,0,0.0,0,0.0,SMS Sent,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
8421,bbd4111c-1702-4f37-9de7-9d4ff6872991,585573,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
9166,ae6986bc-d5c5-409e-aec1-b6bb0612149b,580165,API,Google,No,No,0,4.0,132,1.33,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent
1740,1c43dbd9-b98f-4066-bfea-61466031e530,642443,Landing Page Submission,Organic Search,No,No,0,3.0,986,3.0,Unreachable,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Modified
5474,b64dc61f-cc51-4a7e-b2d7-60477867b880,607984,Landing Page Submission,Direct Traffic,No,No,0,2.0,1417,2.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
8838,fb012d05-ea9b-4ff6-87ad-6ceff14bade4,582470,Landing Page Submission,Direct Traffic,No,No,0,2.0,1740,2.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Thane & Outskirts,03.Low,01.High,12.0,19.0,No,Yes,SMS Sent
988,fb78dbb4-bade-4306-be6c-ee043e419090,649562,Landing Page Submission,Direct Traffic,No,No,0,2.0,162,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
2018,345d4648-97e3-4c68-989f-7ee0cc52c9a8,640127,Landing Page Submission,Direct Traffic,No,No,1,1.0,1320,1.0,Email Bounced,,Marketing Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,14.0,18.0,No,No,Modified
5616,86f20bde-da87-415f-bc51-12668036b44b,606893,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,,,,,No,No,Email Opened
5105,b65b3e8c-27e1-489b-af22-7eb4cf969666,610872,API,Olark Chat,No,No,0,3.0,54,1.5,Page Visited on Website,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Page Visited on Website
8730,bfecdf83-2dd9-40e5-9076-bc3db9151f4e,583208,Landing Page Submission,Direct Traffic,No,No,1,7.0,330,7.0,SMS Sent,India,International Business,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,SMS Sent
4008,008cfab4-dd2d-4cba-8806-d42ffc6bad40,621532,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,Email Opened
25,31c326f0-4a9b-43a6-9006-99d3830fbcae,660447,Landing Page Submission,Google,No,No,1,3.0,1068,3.0,Form Submitted on Website,India,Travel and Tourism,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,16.0,No,No,Modified
8998,491572e1-f13c-4b54-b417-b324a6ca18f9,581372,API,Google,No,No,0,3.0,398,3.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Potential Lead,Select,02.Medium,02.Medium,13.0,16.0,No,No,Modified
6506,5fb009df-1fee-4177-a011-390824a96d9e,599970,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Modified
7998,99045497-f8ed-4a6a-a86a-49294d07d3fc,588554,Landing Page Submission,Organic Search,No,No,0,4.0,209,4.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,Select,Mumbai,03.Low,02.Medium,10.0,15.0,No,Yes,Email Opened
579,eda6996c-7d0b-46ce-ad60-f2ee9c85c148,654278,API,Organic Search,No,No,0,13.0,99,13.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Select,01.High,02.Medium,18.0,15.0,No,No,Modified
5096,348beadb-b882-4d3c-bc19-52246f35a5b4,610976,API,Google,No,No,1,3.0,899,3.0,SMS Sent,India,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
4476,851ace5e-d5ae-438a-97d6-497ae57dfef3,616720,API,Google,No,No,0,4.0,331,1.33,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Modified
